date,content,tiker,week1_close,week1_open,week1_high,week1_low,week2_close,week2_open,week2_high,week2_low,week3_close,week3_open,week3_high,week3_low,week4_close,week4_open,week4_high,week4_low
2021-03-17 07:10:53+00:00,"Сборник. Источник РДВ сообщает о повышенном интересе инвестфондов к акциям Русаква   апсайд +255%.  1. Выручка Русаква может вырасти в 8-10 раз к 2025 году. 2. Рост продаж Русаквы может случиться уже в этом году благодаря падению вылова тихоокеанского лосося. 3. Россия может стать одним из топ-игроков на мировом рынке аквакультуры; Русаква — главный российский игрок. 4. Русаква  потенциал роста акций на +500% до оценки международных аналогов.  Справедливая стоимость акций Русаква AQUA 911 рублей, апсайд +245%.",AQUA,279.5,268.0,285.0,260.5,309.0,276.0,335.0,276.0,306.0,310.0,326.0,295.0,304.5,308.0,312.0,300.0
2021-03-17 06:31:14+00:00,Русал   МСФО за 2020 год.,RUAL,45.84,46.705,47.25,43.1,49.4,45.955,49.79,45.94,48.8,49.535,49.59,48.3,54.855,48.965,56.0,48.505
2021-03-17 06:31:14+00:00,"Русаква , таргет 911, апсайд +248%.",AQUA,279.5,268.0,285.0,260.5,309.0,276.0,335.0,276.0,306.0,310.0,326.0,295.0,304.5,308.0,312.0,300.0
2021-03-17 06:31:14+00:00,"НЛМК , таргет 260 руб., апсайд +21%.",NLMK,224.5,218.1,225.98,210.82,238.48,225.42,244.88,223.28,245.0,239.0,245.48,231.14,264.26,245.0,266.06,244.24
2021-03-16 15:21:40+00:00,Русаква   потенциал роста акций на 500% до международных аналогов по мультипликатору P/E.   Ранее  выручка Русаквы может вырасти в 8-10 раз к 2025 году.,AQUA,279.5,268.0,285.0,260.5,309.0,276.0,335.0,276.0,306.0,310.0,326.0,295.0,304.5,308.0,312.0,300.0
2021-03-16 15:03:58+00:00,"Bloomberg считает, что Россия может стать одним из топовых игроков на рынке аквакультурного лосося в мире. Сейчас главный российский игрок на этом рынке — Русаква .  Драйверы развития    протяженная береговая линия  наличие подготовленных кадров  Мировое соотношение выращенного лосося к выловленному - 3 к 1, развитие российской аквакультуры и приход к мировому соотношению обеспечат рост аквакультуры более чем в 6 раз.   Источник РДВ сообщает о повышенном интересе инвестфондов к акциям Русаква.",AQUA,279.5,268.0,285.0,260.5,309.0,276.0,335.0,276.0,306.0,310.0,326.0,295.0,304.5,308.0,312.0,300.0
2021-03-16 14:51:51+00:00,"Рост продаж и доли рынка Русаквы  может случиться уже в этом году благодаря падению вылова тихоокеанского лосося до минимума за 11 лет. Об этом сообщают эксперты RDV PREMIUM    Справедливая стоимость акций Русаква 911 рублей, апсайд +255%.",AQUA,279.5,268.0,285.0,260.5,309.0,276.0,335.0,276.0,306.0,310.0,326.0,295.0,304.5,308.0,312.0,300.0
2021-03-16 14:41:30+00:00,"Русаква   справедливая стоимость 911 рублей, апсайд 245%.",AQUA,279.5,268.0,285.0,260.5,309.0,276.0,335.0,276.0,306.0,310.0,326.0,295.0,304.5,308.0,312.0,300.0
2021-03-16 14:33:01+00:00,Источник РДВ сообщает о повышенном интересе инвестфондов к акциям Русаква . Это топ-3 российская компания по потенциалу роста акций по мнению источников РДВ.,AQUA,279.5,268.0,285.0,260.5,309.0,276.0,335.0,276.0,306.0,310.0,326.0,295.0,304.5,308.0,312.0,300.0
2021-03-16 14:33:01+00:00,"Выручка Русаква может вырасти в 8-10 раз к 2025 году за счёт роста производства и экспорта рыбы, сообщает источник РДВ, ранее предсказавший рост акций Белуга .",BELU,4051.0,3479.0,4266.0,3053.0,3917.0,4185.0,4322.0,3760.0,3460.0,3950.0,3998.0,3400.0,3520.0,3509.0,3898.0,3435.0
2021-03-16 10:06:26+00:00,"Остановка производства на Норникеле может привести к взлёту цен на палладий. На затопленных рудниках Норникеля  добывалось 20% всего мирового производства палладия.  С остановкой работы на рудниках Октябрьский и Таймырский добыча 20% мирового палладия была прекращена.  __На фото — вклад мировых компаний в добычу палладия в 2019 году.  __ Ранее эксперты клуба RDV PREMIUM сообщали о том, что палладий был дефицитным ещё до аварии на рудниках Норникеля.",GMKN,21988.0,22690.0,22794.0,20974.0,23838.0,22222.0,24136.0,22222.0,24402.0,23900.0,24568.0,22852.0,25500.0,24400.0,25678.0,24246.0
2021-03-16 08:56:29+00:00,"Сборник. Норникель   угроза падения акций до 12700 рублей из-за возможной потери рудников Октябрьский и Таймырский.  1. Ситуация на рудниках по прежнему остается тяжелой. 2. Норникелю не удаётся ликвидировать подтопление на рудниках.  3. Норникелю не удаётся перекрыть источник подтопления. 4. Рынок может снова отреагировать негативно на отсутствие точных оценок вокруг рудников.  5. Затоплены две шахты, которые давали Норникелю половину EBITDA в 2020 году.   Потенциал падения акций GMKN до 12700 рублей.",GMKN,21988.0,22690.0,22794.0,20974.0,23838.0,22222.0,24136.0,22222.0,24402.0,23900.0,24568.0,22852.0,25500.0,24400.0,25678.0,24246.0
2021-03-16 08:32:21+00:00,"Справедливая стоимость акций Норникеля  поставлена на пересмотр, сообщает источник РДВ.   В сценарии полной утери двух рудников справедливая стоимость Норникеля составляет 12700 рублей на акцию, -50% текущей стоимости.",GMKN,21988.0,22690.0,22794.0,20974.0,23838.0,22222.0,24136.0,22222.0,24402.0,23900.0,24568.0,22852.0,25500.0,24400.0,25678.0,24246.0
2021-03-16 08:13:32+00:00,"Затоплены две шахты, которые давали Норникелю  половину EBITDA в 2020 году. Их работа, в лучшем случае восстановится к концу года, в худшем — они могут быть утеряны полностью, сообщает источник РДВ.  Из-за этого капитализация Норникеля может потерять от $5 до $25 млрд   —$5 млрд при быстром восстановлении рудников, цель по GMKN 22000 рублей. Сообщается, что Норникель установил пробку. Если компания сможет перекрыть приток воды в ближайшее время и начнёт откачивать воду, то восстановление добычи займёт 6-9 месяцев. Пока перекрыть воду пока не получается.  —$25 млрд при утере одного или обоих рудников, цель по GMKN 12700 рублей. Протечка в шахте произошла на глубине 350 метров. Исследования с поверхности показывают, что пласт воды начинается на глубине 200 метров. Это значит, что пласт воды очень большой и пробки может быть недостаточно для перекрытия притока воды. Поэтому угроза утери рудников сохраняется.   Норникель  угроза падения акций до 12700 рублей.",GMKN,21988.0,22690.0,22794.0,20974.0,23838.0,22222.0,24136.0,22222.0,24402.0,23900.0,24568.0,22852.0,25500.0,24400.0,25678.0,24246.0
2021-03-16 07:12:06+00:00,"Источники РДВ подтверждают, что ситуация с рудниками Таймырский и Октябрьский по-прежнему остаётся крайне тяжелой для Норникеля .   Сегодня, 16 марта, Норникель выступит с очередным сообщением по затопленных рудников. Сообщается, что компания снова не озвучит никаких сроков по восстановлению затопленных рудников.   Угроза падения акций Норникеля до 12700 рублей из-за возможной полной потери рудников Октябрский и Таймырский.",GMKN,21988.0,22690.0,22794.0,20974.0,23838.0,22222.0,24136.0,22222.0,24402.0,23900.0,24568.0,22852.0,25500.0,24400.0,25678.0,24246.0
2021-03-16 06:31:06+00:00,"Детский мир  переизбрал совет директоров. В него вошли пять независимых членов совета директоров, четыре представителя мажоритарного акционера Altus Capital и один неисполнительный директор",DSKY,138.0,135.14,139.36,135.14,141.18,137.8,144.32,136.8,144.4,141.18,147.3,138.42,153.04,144.76,156.96,144.76
2021-03-16 06:31:06+00:00,"Энел   МСФО за 2020 год, конференц-звонок.",ENRU,0.785,0.804,0.809,0.78,0.802,0.79,0.803,0.7845,0.785,0.8055,0.8085,0.785,0.7955,0.787,0.8055,0.7825
2021-03-16 06:31:06+00:00,"Татнефть обычка , таргет 800, апсайд +28%.",TATN,601.4,595.6,611.8,586.3,605.0,600.4,608.3,591.1,566.1,604.5,604.5,557.0,582.4,565.5,589.6,555.8
2021-03-16 06:31:06+00:00,"НЛМК , таргет 260 руб., апсайд +19%.",NLMK,224.5,218.1,225.98,210.82,238.48,225.42,244.88,223.28,245.0,239.0,245.48,231.14,264.26,245.0,266.06,244.24
2021-03-15 11:31:23+00:00,"НЛМК   прогнозные дивиденды за следующие 12 месяцев 60 руб, 27.5% дивидендной доходности.",NLMK,224.5,218.1,225.98,210.82,238.48,225.42,244.88,223.28,245.0,239.0,245.48,231.14,264.26,245.0,266.06,244.24
2021-03-15 07:06:13+00:00,РДВ — всегда впереди брокеров и банков.  В пятницу российские СМИ сообщили о намерении Яндекса  приобрести банк для развития собственного финтех-проекта     Источники РДВ сообщили нам с вами об этом ещё в феврале.,YNDX,4745.0,4891.0,4977.2,4683.0,4942.0,4784.8,4962.8,4721.0,4822.0,4935.2,4991.6,4794.0,4692.6,4806.0,4907.0,4510.0
2021-03-15 06:31:09+00:00,РосАгро   МСФО за 2020 год.,AGRO,914.4,910.0,940.0,905.0,937.8,914.4,939.0,911.2,940.0,938.4,969.0,928.2,901.0,949.0,955.0,851.0
2021-03-15 06:31:09+00:00,Магнит  МСФО за 2020 год.,MGNT,5311.0,5435.0,5515.0,5250.0,5303.0,5314.5,5384.0,5256.0,5159.0,5290.5,5297.0,5033.5,5117.0,5138.5,5214.5,5046.0
2021-03-15 06:31:09+00:00,Совкомфлот   МСФО за 2020 год.,FLOT,89.97,91.18,91.22,89.13,89.56,90.21,90.87,89.18,89.6,89.83,89.92,89.05,90.49,89.8,92.4,89.6
2021-03-15 06:31:09+00:00,"Мосбиржа   роуд-шоу по итогам 2020 года 15-16 марта, Франкфурт, Париж.",MOEX,168.5,168.17,169.84,165.32,168.59,169.8,175.7,168.24,171.28,169.0,173.66,166.43,173.83,171.05,175.0,170.1
2021-03-15 06:31:09+00:00,"Татнефть обычка , таргет 800, апсайд +29%.",TATN,601.4,595.6,611.8,586.3,605.0,600.4,608.3,591.1,566.1,604.5,604.5,557.0,582.4,565.5,589.6,555.8
2021-03-15 06:31:09+00:00,"М.Видео  , таргет 1120 руб., апсайд +54%.",MVID,720.0,713.0,727.0,711.6,723.0,720.0,734.0,713.0,720.0,729.0,739.8,713.0,689.7,716.6,720.8,683.0
2021-03-12 15:25:08+00:00,Лидер телекоммуникаций - МТС - продолжает увеличивать долю рынка мобильной связи. В сегменте мобильной связи происходит перераспределение долей  МТС  и Теле2  - единственные растущие игроки. Мегафон и Билайн VEON теряют клиентов и выручку.,MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-12 15:25:08+00:00,Лидер телекоммуникаций - МТС - продолжает увеличивать долю рынка мобильной связи. В сегменте мобильной связи происходит перераспределение долей  МТС  и Теле2  - единственные растущие игроки. Мегафон и Билайн VEON теряют клиентов и выручку.,RTKM,106.37,108.29,111.9,106.37,106.9,107.46,108.5,106.11,107.97,107.01,108.89,106.51,106.96,107.98,108.39,105.8
2021-03-12 14:23:02+00:00,"М.Видео   справедливая стоимость 1120 рублей, апсайд 53%.",MVID,711.1,730.0,757.6,707.7,720.0,713.0,727.0,711.6,723.0,720.0,734.0,713.0,720.0,729.0,739.8,713.0
2021-03-12 11:11:17+00:00,"Татнефть  дивиденды по итогам 2021 вернутся к значениям 2019 года; тогда акции стоили 700-800 рублей.  Дивиденды Татнефти  по итогам 2021 года составят 100 рублей на акцию при текущей нефти в рублях и с учётом возврата льгот, сообщает источник РДВ. Дивидендная доходность достигнет 16% по обыкновенным акциям.   Ранее  Почему Татнефть пошла к своим доковидным значениям выше 700 рублей?",TATN,593.5,625.5,633.9,577.0,601.4,595.6,611.8,586.3,605.0,600.4,608.3,591.1,566.1,604.5,604.5,557.0
2021-03-12 09:51:17+00:00,"Татнефть  может вернуться к доковидным значениям 700-800 рублей за акцию. Компания получила льготы на добычу сверхвязкой нефти, а нефть в рублях находится на историческом максимуме.",TATN,593.5,625.5,633.9,577.0,601.4,595.6,611.8,586.3,605.0,600.4,608.3,591.1,566.1,604.5,604.5,557.0
2021-03-12 09:41:18+00:00,"Татнефть обычка   справедливая стоимость 800 рублей, апсайд 30%.",TATN,593.5,625.5,633.9,577.0,601.4,595.6,611.8,586.3,605.0,600.4,608.3,591.1,566.1,604.5,604.5,557.0
2021-03-12 09:32:00+00:00,"Почему Татнефть  пошла к своим доковидным значениям выше 700 рублей? Возвращение отменённых льгот и высокая цена на нефть.  Благодаря этому, стоимость акций Татнефти может вернуться к уровням начала 2020 года, а годовой дивиденд может составить 100 рублей за акцию уже по итогам 2021 года.",TATN,593.5,625.5,633.9,577.0,601.4,595.6,611.8,586.3,605.0,600.4,608.3,591.1,566.1,604.5,604.5,557.0
2021-03-12 06:31:02+00:00,"Правительство РФ и Минэнерго проработают меры налогового стимулирования добычи сверхвязкой нефти и обводненных месторождений, пообещал президент Владимир Путин 11 марта. Глава Лукойла  в выступлении на совещании по повышению инвестиционной активности также затронул вопрос о переводе высокообводненных и выработанных месторождений на НДД, который «показал свою эффективность, привлек колоссальные средства».",LKOH,6023.5,6381.0,6480.0,5960.0,6230.0,6063.0,6289.0,5951.0,6102.0,6233.0,6316.5,6015.0,5933.0,6095.0,6095.0,5842.0
2021-03-12 06:31:02+00:00,ФАС одобрила покупку компании Пит-Продукт группой Черкизово . У компании Пит-Продукт имеется два производственных комплекса в Ленинградской области мощностью 39 тыс. тонн продукции в год. Закрыть сделку по приобретению логистических объектов и бренда Pit Product стороны планируют в ближайшие месяцы.,GCHE,2442.0,2444.5,2479.0,2283.0,2465.0,2474.0,2512.0,2425.0,2342.5,2484.0,2499.5,2251.0,2276.5,2342.5,2368.5,2206.0
2021-03-12 06:31:02+00:00,Детский мир   ВОСА о досрочном прекращении полномочий членов Совета директоров,DSKY,135.0,138.52,139.76,133.5,138.0,135.14,139.36,135.14,141.18,137.8,144.32,136.8,144.4,141.18,147.3,138.42
2021-03-12 06:31:02+00:00,"МТС , таргет 407.9, апсайд +28%.",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-12 06:31:02+00:00,"Северсталь  , таргет 1750 руб., апсайд +29%.",CHMF,1414.4,1398.8,1450.8,1398.0,1417.8,1425.0,1429.0,1362.4,1520.2,1422.0,1560.0,1413.2,1538.0,1529.8,1558.0,1467.2
2021-03-11 12:00:04+00:00,"Северсталь   справедливая стоимость 1750 рублей, апсайд 30%.",CHMF,1414.4,1398.8,1450.8,1398.0,1417.8,1425.0,1429.0,1362.4,1520.2,1422.0,1560.0,1413.2,1538.0,1529.8,1558.0,1467.2
2021-03-11 11:50:40+00:00,"Сегодня Северсталь  проводит день инвестора — и он может стать триггером для роста акций.  Источник РДВ сообщает, что Северсталь уточнит размер дивидендов в 2021 году. Они могут составить 26% к текущей стоимости.  Таким образом, дивдоходность Северстали может оказаться выше, чем у других металлургов, благодаря мерам по снижению капзатрат — о них компания также расскажет на звонке.",CHMF,1414.4,1398.8,1450.8,1398.0,1417.8,1425.0,1429.0,1362.4,1520.2,1422.0,1560.0,1413.2,1538.0,1529.8,1558.0,1467.2
2021-03-11 09:50:20+00:00,"МТС - крупнейший игрок сектора мобильной связи, который продолжает рост. В сегменте мобильной связи телекоммуникационного сектора происходит перераспределение долей  лидер рынка МТС  и ""новичок"" Теле2  - единственные растущие игроки. Мегафон и Билайн теряют клиентов и выручку.",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-11 09:50:20+00:00,"МТС - крупнейший игрок сектора мобильной связи, который продолжает рост. В сегменте мобильной связи телекоммуникационного сектора происходит перераспределение долей  лидер рынка МТС  и ""новичок"" Теле2  - единственные растущие игроки. Мегафон и Билайн теряют клиентов и выручку.",RTKM,106.37,108.29,111.9,106.37,106.9,107.46,108.5,106.11,107.97,107.01,108.89,106.51,106.96,107.98,108.39,105.8
2021-03-11 07:17:19+00:00,"Рынок 5G-технологий будет расти в среднем на 43.9% в год и к 2027 году вырастет до $414.5 млрд, считают эксперты. В 2020 году рост тормозился из-за коронавируса, однако вскоре технологии пятого поколения продолжат бурный рост.  МТС  может стать лидером рынка 5G-технологий в России",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-11 07:17:07+00:00,"Мировой рынок услуг с использованием 5G вырастет в 10 раз к 2027 году. Рынок 5G-технологий увеличится с $41.5 млрд в 2020 году до $414.5 млрд к 2027 году, считают аналитики Grand View Research. В частности, развитие этого рынка позволит сделать доступными такие индустрии как VR и AR - виртуальная и дополненные реальности. В России основной игрок в сегменте 5G – МТС , который активно развивает промышленное 5G и уже построил тестовые зоны в Москве для мобильного 5G.",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-11 06:30:00+00:00,Президент Беларуси Александр Лукашенко предложил Газпрому  принять участие в строительстве нового азотного комплекса в ходе переговоров с Владимиром Путиным.,GAZP,225.08,234.98,238.23,222.37,225.97,225.14,227.6,219.81,228.25,226.79,231.67,223.32,221.7,227.92,227.92,220.68
2021-03-11 06:30:00+00:00,"ПИК  выкупает часть проекта Ligovsky City недалеко от центра Санкт-Петербурга. Сделка с Glorax Development Андрея Биржина пока не закрыта, но находится на очень высокой стадии.",PIKK,760.7,739.9,764.9,715.4,798.0,760.7,808.9,752.1,918.1,805.8,964.7,798.0,912.7,925.0,930.0,890.2
2021-03-11 06:30:00+00:00,Аэрофлот   конференц-звонок для инвесторов.,AFLT,70.0,70.14,71.54,68.14,67.82,69.8,70.0,65.2,67.32,67.9,68.28,66.3,66.3,67.34,67.78,66.12
2021-03-11 06:30:00+00:00,"Тинькофф   МСФО за 2020 год, конференц-звонок.",TCSG,4325.0,4415.0,4625.0,4201.0,4318.0,4328.8,4460.0,4240.0,4700.0,4324.0,4788.0,4258.0,4525.0,4737.6,4798.0,4514.0
2021-03-11 06:30:00+00:00,ТГK-1   МСФО за 2020 год.,TGKA,0.0112,0.01158,0.01162,0.0112,0.011448,0.0112,0.011492,0.011106,0.01192,0.01145,0.01194,0.011302,0.011896,0.011946,0.012092,0.011664
2021-03-11 06:30:00+00:00,"МТС , таргет 407.9, апсайд +29%.",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-11 06:30:00+00:00,"Сургутнефтегаз преф  , таргет 120 руб., апсайд +195%.",SNGSP,39.81,40.22,40.765,39.81,41.535,40.0,41.775,39.93,42.555,41.685,43.095,41.155,42.25,43.33,43.44,42.055
2021-03-10 14:45:43+00:00,"Цены на палладий могут взлететь из-за нехватки предложения в связи с затоплением рудников Норникеля , считают эксперты клуба RDV PREMIUM  Октябрьский и Таймырский рудники обеспечили 20% мирового предложения палладия в 2020 году. Текущая остановка на неопределенный срок на фоне роста спроса усилит дефицит и металла.",GMKN,22712.0,23730.0,24498.0,22276.0,21988.0,22690.0,22794.0,20974.0,23838.0,22222.0,24136.0,22222.0,24402.0,23900.0,24568.0,22852.0
2021-03-10 13:00:00+00:00,"Дивидендный портфель от источников РДВ. Актуальный состав дивидендного портфеля  Сургутнефтегаз преф ,  МРСК ЦП , ОГК-2 , ММК , МТС , X5 Retail Group .",SNGSP,39.81,40.22,40.765,39.81,41.535,40.0,41.775,39.93,42.555,41.685,43.095,41.155,42.25,43.33,43.44,42.055
2021-03-10 13:00:00+00:00,"Дивидендный портфель от источников РДВ. Актуальный состав дивидендного портфеля  Сургутнефтегаз преф ,  МРСК ЦП , ОГК-2 , ММК , МТС , X5 Retail Group .",MRKP,0.2504,0.2521,0.2568,0.248,0.2488,0.2504,0.252,0.245,0.2544,0.2488,0.2545,0.2471,0.2501,0.2542,0.2555,0.249
2021-03-10 13:00:00+00:00,"Дивидендный портфель от источников РДВ. Актуальный состав дивидендного портфеля  Сургутнефтегаз преф ,  МРСК ЦП , ОГК-2 , ММК , МТС , X5 Retail Group .",OGKB,0.7811,0.7978,0.8045,0.7804,0.7865,0.7861,0.8058,0.7803,0.7945,0.7869,0.7952,0.7749,0.788,0.7944,0.7959,0.775
2021-03-10 13:00:00+00:00,"Дивидендный портфель от источников РДВ. Актуальный состав дивидендного портфеля  Сургутнефтегаз преф ,  МРСК ЦП , ОГК-2 , ММК , МТС , X5 Retail Group .",MAGN,54.195,55.95,56.395,53.175,56.0,54.54,56.21,52.8,59.785,55.995,61.99,55.67,62.4,59.5,62.955,58.375
2021-03-10 13:00:00+00:00,"Дивидендный портфель от источников РДВ. Актуальный состав дивидендного портфеля  Сургутнефтегаз преф ,  МРСК ЦП , ОГК-2 , ММК , МТС , X5 Retail Group .",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-10 13:00:00+00:00,"Дивидендный портфель от источников РДВ. Актуальный состав дивидендного портфеля  Сургутнефтегаз преф ,  МРСК ЦП , ОГК-2 , ММК , МТС , X5 Retail Group .",FIVE,2550.0,2488.5,2678.0,2458.0,2394.5,2533.0,2594.5,2372.0,2443.0,2398.0,2457.0,2372.0,2389.5,2454.5,2454.5,2357.5
2021-03-10 09:47:00+00:00,"Оказывается, что у МТС  самая большая дивидендная доходность среди всех крупных телекомов мира и одна из самых современных инфраструктур в мире.",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-10 09:37:11+00:00,"МТС   справедливая стоимость 407.9 рублей, апсайд 29%.",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-10 09:29:47+00:00,"Источник РДВ сообщает о том, что на фондовом рынке наблюдается повышенный интерес к акциям МТС  среди фондов, ориентированных на Россию из-за изменений, происходящих в компании.   1. МТС выделяет вышки в отдельную компанию, в которую поднимут кэш — до $1.5 млрд 16% капитализации. Полученные деньги могут быть использованы для выплаты дивидендов или развития технологического лидерства*. *Развитие 5G  2. МТС проведёт новый байбэк — это приведёт к росту стоимости акций на рынке.  3. МТС первой в России запускает сеть 5G — благодаря этому МТС получит приток клиентов от других операторов.",MTSS,316.95,321.9,323.75,315.1,314.3,318.0,320.05,313.45,317.35,315.0,317.7,314.3,316.55,317.7,318.6,315.5
2021-03-10 06:32:35+00:00,"Группа Самолет  потратит 8 млрд рублей на цифровизацию бизнеса в течение 5 лет. Это позволит увеличить эффективность работы группы, снизит сроки строительства и повысит качество самих проектов, уверены в компании.",SMLT,1250.0,1191.4,1270.2,1180.0,1258.8,1263.8,1298.0,1225.0,1295.6,1264.0,1310.0,1247.0,1502.0,1299.8,1621.0,1275.0
2021-03-10 06:32:35+00:00,Аэрофлот   МСФО за 2020 год.,AFLT,70.0,70.14,71.54,68.14,67.82,69.8,70.0,65.2,67.32,67.9,68.28,66.3,66.3,67.34,67.78,66.12
2021-03-10 06:32:35+00:00,Алроса   результаты продаж за февраль 2021.,ALRS,105.54,106.44,109.16,104.2,107.8,105.9,108.0,103.26,105.02,107.74,109.92,104.15,100.9,105.79,105.94,100.7
2021-03-10 06:32:35+00:00,Черкизово   операционные результаты за февраль 2021 г.,GCHE,2442.0,2444.5,2479.0,2283.0,2465.0,2474.0,2512.0,2425.0,2342.5,2484.0,2499.5,2251.0,2276.5,2342.5,2368.5,2206.0
2021-03-10 06:32:35+00:00,Лукойл   МСФО за 2020 год.,LKOH,6023.5,6381.0,6480.0,5960.0,6230.0,6063.0,6289.0,5951.0,6102.0,6233.0,6316.5,6015.0,5933.0,6095.0,6095.0,5842.0
2021-03-10 06:32:35+00:00,"МРСК ЦП , таргет 0.44, апсайд +73%.",MRKP,0.2504,0.2521,0.2568,0.248,0.2488,0.2504,0.252,0.245,0.2544,0.2488,0.2545,0.2471,0.2501,0.2542,0.2555,0.249
2021-03-10 06:32:35+00:00,"Сургутнефтегаз GHTA  , таргет 120 руб., апсайд +195%.",SNGSP,39.81,40.22,40.765,39.81,41.535,40.0,41.775,39.93,42.555,41.685,43.095,41.155,42.25,43.33,43.44,42.055
2021-03-09 16:01:24+00:00,"Российский техсектор под коррекцией в след за Nasdaq. Mail , Яндекс , Озон  все еще переоценены по мультипликаторам и имеют риск продолжения коррекции. Также под угрозой Сбер  и ВТБ  из-за неясности в отношении санкций против РФ.",MAIL,1799.6,1825.0,1845.0,1780.4,1719.0,1793.6,1799.2,1700.2,1759.8,1739.8,1789.8,1714.4,1717.6,1770.0,1800.0,1704.2
2021-03-09 16:01:24+00:00,"Российский техсектор под коррекцией в след за Nasdaq. Mail , Яндекс , Озон  все еще переоценены по мультипликаторам и имеют риск продолжения коррекции. Также под угрозой Сбер  и ВТБ  из-за неясности в отношении санкций против РФ.",YNDX,4923.0,4971.0,5177.8,4812.6,4745.0,4891.0,4977.2,4683.0,4942.0,4784.8,4962.8,4721.0,4822.0,4935.2,4991.6,4794.0
2021-03-09 16:01:24+00:00,"Российский техсектор под коррекцией в след за Nasdaq. Mail , Яндекс , Озон  все еще переоценены по мультипликаторам и имеют риск продолжения коррекции. Также под угрозой Сбер  и ВТБ  из-за неясности в отношении санкций против РФ.",OZON,4201.5,4178.0,4328.0,3981.0,3938.0,4217.0,4265.0,3812.5,4386.5,3964.0,4498.5,3925.0,4598.0,4400.0,4697.0,4263.5
2021-03-09 16:01:24+00:00,"Российский техсектор под коррекцией в след за Nasdaq. Mail , Яндекс , Озон  все еще переоценены по мультипликаторам и имеют риск продолжения коррекции. Также под угрозой Сбер  и ВТБ  из-за неясности в отношении санкций против РФ.",SBER,284.32,286.05,293.88,278.03,288.9,285.0,292.75,282.11,291.72,289.72,295.72,288.43,280.1,290.8,291.48,278.54
2021-03-09 16:01:24+00:00,"Российский техсектор под коррекцией в след за Nasdaq. Mail , Яндекс , Озон  все еще переоценены по мультипликаторам и имеют риск продолжения коррекции. Также под угрозой Сбер  и ВТБ  из-за неясности в отношении санкций против РФ.",VTBR,0.03791,0.0383,0.03892,0.03742,0.038165,0.03788,0.0386,0.037625,0.042765,0.03833,0.043635,0.038135,0.043675,0.04286,0.04498,0.042675
2021-03-09 16:01:24+00:00,Крепнущий рубль и защита в виде префов Сургутнефтегаза  могут стать новыми фаворитами.,SNGSP,39.81,40.22,40.765,39.81,41.535,40.0,41.775,39.93,42.555,41.685,43.095,41.155,42.25,43.33,43.44,42.055
2021-03-09 15:25:11+00:00,"Норникель   рынок негативно отреагировал на отсутствие точных данных по восстановлению работы на рудниках. Сегодня Норникель выпустил пресс-релиз, в котором дал комментарий относительно текущей ситуации на рудниках Таймырский и Октябрьский.   Приток воды до сих пор не остановлен, несмотря на завершенные работы по заполнению закладочной смеси. Компания планирует полностью ограничить поступление из грунтовых вод к 16 марта.   Норникель сможет дать сроки восстановления работ только после 16 марта. Ранее Норникель заявлял, что 9 марта будут утверждены уже окончательные сроки полного восстановления работы рудников.   Каждый день простоя рудников Октябрьский и Таймырский — это около $20 млн недополученной выручки, по оценке источников РДВ. Негатив для инвесторов растет. Менеджмент не дал точных сроков, оценка ситуации возможна только после 16 марта.",GMKN,22712.0,23730.0,24498.0,22276.0,21988.0,22690.0,22794.0,20974.0,23838.0,22222.0,24136.0,22222.0,24402.0,23900.0,24568.0,22852.0
2021-03-09 06:34:20+00:00,"Новатэк  заключил контракт по продаже газа с будущего проекта Арктик СПГ-2 с испанской Repsol. Компания собирается поставлять по 1 млн тонн в течение 15 лет. Это второй известный контракт из портфеля Новатэка, о первом — в адрес китайской Shenergy Group объемом 3 млн тонн за 15 лет — компания объявила в конце февраля. Контракт с Repsol предусматривает поставку на условиях DES, а также, помимо традиционной привязки к Brent, еще и учет газового индекса TTF.",NVTK,1414.4,1530.2,1563.0,1410.6,1496.6,1425.4,1526.0,1417.0,1486.0,1506.8,1528.6,1466.8,1425.0,1480.0,1480.2,1413.6
